date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,month,season,renovated,basement
2015-05-08,422000,4,2.5,2310,6650,2.0,0,2,3,8,2310,0,2012,0.0,98166,47.4513,-122.26700000000001,1800,9819,5,spring,0,0
2015-04-24,680000,4,2.75,3620,35429,2.0,0,0,3,10,3620,0,2006,0.0,98058,47.4238,-122.098,3310,54193,4,spring,0,0
2014-10-28,320000,2,1.0,1210,7040,1.0,0,0,3,7,1210,0,1952,0.0,98155,47.745,-122.29700000000001,1210,7205,10,fall,0,0
2014-09-03,665000,3,2.5,2330,15536,1.0,0,2,3,10,2330,0,1996,0.0,98074,47.655,-122.087,3320,17461,9,fall,0,0
2015-03-26,751000,3,2.5,2840,6854,2.0,0,0,3,9,2840,0,2002,0.0,98075,47.6006,-121.978,2840,7398,3,spring,0,0
2014-11-13,320000,6,2.75,2410,10763,1.0,0,0,5,7,1310,1100,1957,0.0,98188,47.4429,-122.28200000000001,1310,10746,11,fall,0,1
2015-01-21,290000,4,1.75,1820,22043,2.5,0,0,4,7,1820,0,1918,0.0,98155,47.7606,-122.28,1880,19961,1,winter,0,0
2014-10-30,250000,4,2.0,1470,7412,1.0,0,0,3,7,1470,0,1967,0.0,98198,47.3702,-122.318,1390,7825,10,fall,0,0
2015-05-06,601002,4,2.5,2050,8094,1.0,0,0,3,8,1050,1000,1976,0.0,98052,47.6614,-122.13799999999999,1990,9020,5,spring,0,1
2014-08-19,509950,3,2.5,2210,70567,2.0,0,3,3,9,2210,0,1995,0.0,98014,47.6087,-121.895,2000,73616,8,summer,0,0
2014-11-10,1080000,4,2.75,2580,8100,2.0,0,1,4,8,1780,800,1964,0.0,98040,47.5387,-122.215,2840,10006,11,fall,0,1
2014-07-31,349950,3,2.5,2390,6441,2.0,0,0,3,7,2390,0,2002,0.0,98038,47.3659,-122.029,2180,7346,7,summer,0,0
2014-11-26,395000,4,2.5,2250,6840,2.0,0,0,3,9,2250,0,1987,0.0,98058,47.4398,-122.15100000000001,2480,7386,11,fall,0,0
2015-04-14,700000,4,1.75,1870,6000,1.0,0,0,5,8,1670,200,1949,0.0,98199,47.6435,-122.399,1710,6000,4,spring,0,1
2015-04-17,699000,3,2.5,2370,10968,2.0,0,0,4,9,2370,0,1985,0.0,98033,47.6679,-122.17200000000001,2380,8144,4,spring,0,0
2015-04-16,537000,4,2.25,2640,8800,1.0,0,0,3,8,1620,1020,1980,0.0,98072,47.7552,-122.148,2500,11700,4,spring,0,1
2014-08-04,269500,2,1.0,800,1200,2.0,0,0,3,7,800,0,1999,0.0,98103,47.6969,-122.34700000000001,806,1200,8,summer,0,0
2014-09-25,260000,4,2.5,2050,12500,1.0,0,0,3,7,1300,750,1965,0.0,98198,47.42,-122.319,1790,7900,9,fall,0,1
2014-12-09,1800000,5,3.75,4320,39094,2.0,1,4,3,8,4320,0,1938,0.0,98155,47.7519,-122.27600000000001,1920,7750,12,winter,0,0
2014-09-06,724000,2,1.0,1560,5000,1.5,0,1,4,7,1560,0,1942,0.0,98117,47.7006,-122.38600000000001,2620,5400,9,fall,0,0
2014-08-11,890000,4,2.75,3220,15467,2.0,0,0,3,11,3220,0,1994,0.0,98077,47.7128,-122.083,3670,16641,8,summer,0,0
2014-07-10,242000,2,1.0,960,21850,1.0,0,0,3,6,960,0,1947,0.0,98032,47.4122,-122.26700000000001,1020,21850,7,summer,0,0
2015-04-16,415000,4,2.5,2670,8279,2.0,0,0,3,7,2670,0,1999,0.0,98148,47.4292,-122.32799999999999,2290,7504,4,spring,0,0
2014-08-14,727160,7,3.75,2310,5000,2.0,0,0,3,8,2310,0,1984,0.0,98117,47.6781,-122.376,1360,1552,8,summer,0,0
2015-01-14,265000,2,1.75,1090,3272,1.0,0,0,5,8,1090,0,1970,0.0,98198,47.3794,-122.32,1160,5475,1,winter,0,0
2015-02-02,519000,3,1.75,2000,5680,1.0,0,0,4,7,1080,920,1903,0.0,98117,47.6805,-122.366,1230,4535,2,winter,0,1
2015-01-12,262000,4,1.5,1840,9009,2.0,0,0,3,7,1840,0,1965,0.0,98198,47.40600000000001,-122.318,1390,8025,1,winter,0,0
2014-06-23,1190000,4,2.5,3160,13194,2.0,0,0,5,10,3160,0,1965,0.0,98040,47.5472,-122.23299999999999,3490,13194,6,summer,0,0
2015-05-07,295000,3,1.75,1520,6559,1.0,0,0,4,7,1170,350,1992,0.0,98038,47.35,-122.037,1520,6095,5,spring,0,1
2015-01-23,615000,3,1.75,2110,56192,1.0,0,0,3,7,1480,630,1978,0.0,98072,47.7701,-122.13799999999999,2570,46609,1,winter,0,1
2015-04-07,388000,3,1.75,1350,2325,3.0,0,0,3,7,1350,0,1999,0.0,98103,47.6965,-122.35,1520,1652,4,spring,0,0
2014-11-03,750500,4,2.5,2860,9159,1.0,0,0,4,8,1530,1330,1989,0.0,98033,47.6923,-122.2,2070,8680,11,fall,0,1
2014-05-27,527500,3,1.75,2310,78844,1.0,0,0,3,8,1760,550,1977,0.0,98027,47.5406,-122.066,2830,6230,5,spring,0,1
2014-11-04,1050000,4,3.5,3500,4000,2.0,0,0,3,10,2560,940,2000,0.0,98112,47.628,-122.29899999999999,1910,4000,11,fall,0,1
2014-07-08,325000,2,1.0,800,7260,1.0,0,0,3,7,800,0,1953,0.0,98126,47.5359,-122.367,1010,7440,7,summer,0,0
2014-06-26,329950,3,1.0,1750,7800,1.0,0,0,4,7,1150,600,1956,0.0,98166,47.4596,-122.34299999999999,1750,7560,6,summer,0,1
2015-05-12,135000,2,1.0,600,6120,1.0,0,0,3,5,600,0,1943,1989.0,98168,47.5,-122.31700000000001,1090,6120,5,spring,1,0
2014-06-20,482500,4,3.0,1630,7626,1.0,0,0,5,7,1110,520,1990,0.0,98125,47.7168,-122.30799999999999,1630,8082,6,summer,0,1
2014-10-27,210000,3,2.25,2140,9775,1.0,0,0,4,7,1470,670,1978,0.0,98023,47.306000000000004,-122.37899999999999,2050,8625,10,fall,0,1
2014-10-09,459000,4,2.75,2790,6600,2.0,0,0,3,9,2790,0,2000,0.0,98058,47.4362,-122.109,2900,6752,10,fall,0,0
2014-07-01,375000,3,1.75,2530,35150,1.0,0,0,4,7,1800,730,1977,0.0,98042,47.3913,-122.12100000000001,2460,36386,7,summer,0,1
2014-10-22,295000,3,2.25,1330,7200,1.0,0,0,3,7,900,430,1974,0.0,98146,47.5102,-122.36399999999999,1380,9570,10,fall,0,1
2015-02-20,565000,4,2.0,2070,7980,1.5,0,0,4,7,2070,0,1940,0.0,98146,47.5092,-122.38600000000001,1600,7980,2,winter,0,0
2014-11-07,339950,4,2.25,2670,9040,1.0,0,0,3,8,2170,0,1955,0.0,98148,47.4666,-122.32600000000001,1880,2648,11,fall,0,0
2015-01-15,547000,5,3.0,2200,103237,1.0,0,0,3,7,1160,1040,1971,0.0,98072,47.7726,-122.111,2300,103237,1,winter,0,1
2014-09-24,125000,2,1.0,810,8382,1.0,0,0,4,5,810,0,1942,0.0,98146,47.5033,-122.35799999999999,1040,8382,9,fall,0,0
2014-07-01,2300000,4,4.75,3970,9778,2.0,0,2,4,11,3390,580,1928,0.0,98119,47.6312,-122.366,3970,8460,7,summer,0,1
2015-04-30,348000,3,2.5,2370,7500,1.0,0,3,3,8,1620,750,1979,0.0,98198,47.4091,-122.331,1960,8062,4,spring,0,1
2015-04-14,175000,3,1.0,1460,11880,1.0,0,0,2,7,1460,0,1961,0.0,98030,47.3762,-122.219,1310,9315,4,spring,0,0
2014-05-02,439950,3,2.5,1770,2875,2.0,0,0,3,8,1770,0,1990,0.0,98116,47.5631,-122.397,1770,3833,5,spring,0,0
2015-03-11,230000,3,1.0,1120,32250,1.0,0,0,4,6,1120,0,1934,0.0,98070,47.446999999999996,-122.48200000000001,1010,335289,3,spring,0,0
2014-06-02,320000,5,2.5,3020,21441,1.0,0,0,4,8,1510,1510,1978,0.0,98042,47.3392,-122.131,1610,16445,6,summer,0,1
2015-04-06,1090000,5,3.25,5600,107157,2.0,0,0,3,10,3440,2160,1988,0.0,98072,47.7341,-122.102,3470,75794,4,spring,0,1
2015-04-10,237000,3,1.5,960,7400,1.0,0,0,3,7,960,0,1962,0.0,98198,47.3798,-122.306,1640,8060,4,spring,0,0
2014-07-14,745000,3,2.75,3010,12432,1.0,0,0,4,8,1890,1120,1970,0.0,98052,47.6392,-122.10799999999999,2500,12432,7,summer,0,1
2014-08-15,1830000,3,3.75,6030,39317,2.0,0,0,3,11,4440,1590,1991,0.0,98004,47.6055,-122.21,4040,12333,8,summer,0,1
2014-06-18,180000,3,2.25,1990,6350,2.0,0,0,3,7,1990,0,1967,0.0,98198,47.3822,-122.316,1220,6250,6,summer,0,0
2015-05-06,715000,4,1.0,1710,6050,1.5,0,0,3,7,1410,300,1913,0.0,98118,47.5569,-122.288,1560,4950,5,spring,0,1
2014-12-31,330000,3,2.5,1990,9995,2.0,0,0,3,7,1990,0,1996,0.0,98198,47.383,-122.305,1680,7511,12,winter,0,0
2014-06-07,611000,6,2.5,3820,53173,1.0,0,0,4,9,2040,1780,1974,0.0,98027,47.5209,-122.052,2510,15314,6,summer,0,1
2014-06-12,294000,4,2.5,2210,8465,1.0,0,0,3,8,1490,720,1990,0.0,98092,47.2647,-122.221,2210,7917,6,summer,0,1
2015-04-21,463000,3,1.75,2020,11095,1.0,0,0,4,7,1480,540,1975,0.0,98034,47.7351,-122.18299999999999,2030,10710,4,spring,0,1
2014-07-14,320900,3,2.0,1770,7251,1.0,0,0,4,8,1770,0,1990,0.0,98031,47.4087,-122.17,2560,7210,7,summer,0,0
2014-06-16,565000,4,2.75,3130,139392,2.0,0,0,4,9,3130,0,1981,0.0,98030,47.3535,-122.19,2720,104544,6,summer,0,0
2015-03-11,589500,4,1.5,3520,4933,1.5,0,0,4,8,2270,1250,1929,0.0,98108,47.5655,-122.315,1710,5400,3,spring,0,1
2014-10-22,458000,3,2.25,2150,9900,1.0,0,0,3,8,1450,700,1977,0.0,98052,47.6647,-122.149,2170,9500,10,fall,0,1
2014-10-02,310000,3,2.0,1290,6150,1.0,0,1,5,6,1290,0,1950,0.0,98118,47.5181,-122.257,1960,6150,10,fall,0,0
2014-10-23,398000,5,2.5,3004,5700,2.0,0,0,3,9,3004,0,2006,0.0,98030,47.3801,-122.185,2665,5700,10,fall,0,0
2014-08-15,625000,4,2.25,2070,7200,1.0,0,0,5,8,1390,680,1977,0.0,98033,47.696999999999996,-122.169,2110,8400,8,summer,0,1
2014-12-16,1010000,5,3.25,4050,35600,2.0,0,0,3,12,4050,0,1990,0.0,98006,47.5465,-122.12200000000001,4770,33880,12,winter,0,0
2015-04-13,435000,2,1.0,960,6250,1.0,0,0,4,6,740,220,1940,0.0,98126,47.5378,-122.375,1090,6000,4,spring,0,1
2015-03-13,250000,3,2.25,1900,9990,1.0,0,0,3,7,1300,600,1961,0.0,98003,47.3478,-122.29799999999999,1900,9990,3,spring,0,1
2014-08-12,790000,4,3.5,2720,3000,2.0,0,0,3,9,2250,470,2014,0.0,98136,47.5371,-122.38799999999999,1600,4600,8,summer,0,1
2014-07-09,1680000,5,5.25,4830,18707,2.0,0,1,5,9,3930,900,1952,1998.0,98040,47.5858,-122.24700000000001,2880,10520,7,summer,1,1
2015-04-07,250000,4,2.75,1920,7102,1.0,0,0,3,7,1130,790,1992,0.0,98106,47.538999999999994,-122.35600000000001,1830,6440,4,spring,0,1
2014-06-13,1120000,5,1.5,2540,6660,2.0,0,3,4,8,2340,200,1954,0.0,98136,47.5144,-122.39299999999999,2460,9000,6,summer,0,1
2015-04-27,383900,3,1.5,1600,8040,1.0,0,0,4,7,1050,550,1965,0.0,98133,47.7471,-122.337,1810,7819,4,spring,0,1
2015-03-26,330000,4,2.5,2210,5929,2.0,0,0,3,8,2210,0,2004,0.0,98042,47.35,-122.139,2200,5901,3,spring,0,0
2014-09-15,624000,3,2.5,2510,47044,1.0,0,0,4,7,1910,600,1975,0.0,98072,47.7531,-122.14,2510,42803,9,fall,0,1
2015-02-11,383000,5,2.0,2280,5750,1.0,0,0,4,8,1140,1140,1951,0.0,98116,47.5672,-122.39,1780,5750,2,winter,0,1
2014-06-02,687000,4,3.25,4400,186846,2.0,0,0,4,9,4400,0,1993,0.0,98022,47.1593,-121.95700000000001,2280,186846,6,summer,0,0
2015-03-09,558000,4,3.25,3160,8876,2.0,0,0,3,9,2460,700,1997,0.0,98056,47.5153,-122.178,2900,10000,3,spring,0,1
2014-09-05,275000,3,2.0,1380,3500,2.0,0,0,3,7,1380,0,1971,0.0,98118,47.5558,-122.27,1620,3900,9,fall,0,0
2014-07-28,275000,3,2.5,1870,6821,2.0,0,0,3,7,1870,0,1989,0.0,98023,47.3065,-122.35799999999999,1970,6821,7,summer,0,0
2014-06-24,342500,2,1.75,1210,7507,1.0,0,0,3,7,1210,0,1982,0.0,98034,47.7078,-122.234,1840,7500,6,summer,0,0
2014-08-01,190000,3,1.75,1350,7370,1.0,0,0,4,6,1350,0,1912,0.0,98118,47.5336,-122.27799999999999,1440,6000,8,summer,0,0
2014-05-21,540000,3,2.0,1470,1691,2.0,0,0,3,8,1000,0,2007,0.0,98115,47.6743,-122.316,1660,4000,5,spring,0,0
2015-04-13,275000,4,1.75,1680,19405,1.0,0,0,4,7,1560,120,1959,0.0,98055,47.4552,-122.20200000000001,2000,12900,4,spring,0,1
2014-08-25,370000,3,2.75,2120,7650,1.0,0,0,4,7,2120,0,1958,0.0,98056,47.4923,-122.178,1180,7650,8,summer,0,0
2015-03-25,227000,2,1.0,1040,9100,1.0,0,0,4,7,1040,0,1937,0.0,98133,47.7407,-122.34700000000001,1950,13228,3,spring,0,0
2014-10-03,260000,2,1.0,1410,5650,1.5,0,0,3,6,1410,0,1918,0.0,98118,47.5159,-122.258,1430,5650,10,fall,0,0
2014-10-17,640000,6,2.0,2840,228690,1.5,0,0,3,6,2720,120,1948,0.0,98019,47.7158,-121.96600000000001,2330,228690,10,fall,0,1
2015-02-13,605000,4,1.75,3280,35160,1.0,0,0,3,7,2080,1200,1976,0.0,98053,47.6728,-122.061,2510,31331,2,winter,0,1
2015-03-02,329950,3,2.25,2070,7995,1.0,0,0,3,7,1350,720,1987,0.0,98031,47.403,-122.175,1620,6799,3,spring,0,1
2014-08-13,220000,3,2.25,1470,7518,1.0,0,0,3,7,1160,310,1985,0.0,98003,47.2725,-122.3,1720,8300,8,summer,0,1
2014-07-02,723000,4,2.25,2430,4748,1.5,0,0,3,8,1630,800,1928,0.0,98116,47.5904,-122.389,2430,4748,7,summer,0,1
2015-01-26,388000,3,1.75,1760,9277,1.0,0,0,4,7,1760,0,1962,0.0,98146,47.4977,-122.35799999999999,1760,7650,1,winter,0,0
2014-10-31,249950,5,2.0,1730,7375,1.0,0,0,4,6,1730,0,1944,0.0,98178,47.4953,-122.238,1550,7125,10,fall,0,0
2014-11-06,390000,5,1.75,2290,7900,1.0,0,0,4,7,1190,1100,1965,0.0,98133,47.7577,-122.35799999999999,1870,8250,11,fall,0,1
2014-06-23,590000,4,2.5,3220,7875,1.5,0,0,4,8,3220,0,1966,0.0,98008,47.62600000000001,-122.12,1600,7875,6,summer,0,0
2014-10-10,292000,4,1.75,2130,11097,1.0,0,0,3,7,1370,760,1952,0.0,98166,47.4629,-122.35600000000001,1850,11097,10,fall,0,1
2014-08-05,506000,3,2.5,2100,213008,1.0,0,0,3,8,2100,0,1990,0.0,98092,47.2984,-122.14399999999999,1330,214315,8,summer,0,0
2014-06-04,907500,4,2.5,2770,8642,2.0,0,0,4,9,2770,0,1987,0.0,98007,47.6599,-122.146,2670,9000,6,summer,0,0
2014-07-02,2270000,4,3.25,4040,18916,1.0,0,0,4,9,4040,0,1954,0.0,98039,47.6155,-122.238,3000,18831,7,summer,0,0
2014-10-14,319500,4,2.75,2500,5100,1.5,0,0,4,7,1420,1080,1907,0.0,98108,47.523,-122.33200000000001,1430,5100,10,fall,0,1
2014-06-05,237000,3,1.0,1130,10650,1.0,0,0,3,7,1130,0,1954,0.0,98188,47.4363,-122.286,1320,10650,6,summer,0,0
2014-09-10,235000,5,1.0,1500,9282,1.5,0,0,5,6,1500,0,1966,0.0,98168,47.4702,-122.281,1520,9639,9,fall,0,0
2014-09-29,259950,2,1.0,790,8100,1.0,0,0,3,6,790,0,1947,0.0,98125,47.7159,-122.305,1420,8100,9,fall,0,0
2015-03-25,455000,2,1.5,1260,5100,1.0,0,0,3,7,1260,0,1941,0.0,98115,47.6914,-122.288,1640,5100,3,spring,0,0
2015-04-06,675000,4,2.5,2420,18470,1.0,0,0,3,8,920,1500,1968,0.0,98005,47.6001,-122.176,2690,13800,4,spring,0,1
2014-11-06,368000,4,2.5,2689,5724,2.0,0,0,3,9,2689,0,2006,0.0,98030,47.3799,-122.184,2665,5700,11,fall,0,0
2014-11-23,599995,3,1.0,1620,3000,1.5,0,0,5,7,1620,0,1928,0.0,98103,47.6888,-122.34700000000001,1420,3060,11,fall,0,0
2014-09-17,342500,3,1.0,940,10500,1.0,0,0,4,7,940,0,1966,0.0,98034,47.7268,-122.229,1660,10500,9,fall,0,0
2014-11-18,252000,4,1.75,1940,13370,1.0,0,0,4,8,1940,0,1974,0.0,98023,47.3215,-122.369,2405,11769,11,fall,0,0
2014-05-06,910000,3,3.5,3020,4082,2.0,0,0,3,9,2080,940,1954,2004.0,98199,47.651,-122.40899999999999,2060,5102,5,spring,1,1
2014-06-17,400000,3,2.25,2140,11266,2.0,0,0,3,7,2140,0,1986,0.0,98019,47.7267,-121.96600000000001,2000,14174,6,summer,0,0
2014-05-05,210000,5,2.0,2050,10200,1.0,0,0,3,6,1430,620,1956,0.0,98198,47.4136,-122.333,1940,8625,5,spring,0,1
2015-03-13,475000,5,2.0,2050,10200,1.0,0,0,3,6,1430,620,1956,0.0,98198,47.4136,-122.333,1940,8625,3,spring,0,1
2015-05-04,355900,3,2.5,2090,3821,2.0,0,0,3,7,2090,0,2008,0.0,98038,47.3655,-122.01700000000001,2040,4200,5,spring,0,0
2015-01-20,420000,3,2.25,2520,26943,1.0,0,0,3,7,1760,760,1977,0.0,98028,47.7728,-122.25,2300,10004,1,winter,0,1
2014-08-25,710000,4,2.5,2630,8580,1.0,0,0,4,9,1700,930,1977,0.0,98005,47.5916,-122.166,2430,10240,8,summer,0,1
2015-04-07,518000,4,1.75,2560,15000,1.0,0,0,3,7,1880,680,1974,0.0,98075,47.5952,-122.053,2210,15150,4,spring,0,1
2014-10-16,375000,3,1.0,1200,5404,1.0,0,0,3,6,1200,0,1937,0.0,98117,47.6969,-122.368,1200,5987,10,fall,0,0
2014-08-29,585000,3,1.75,2170,153767,1.0,0,0,3,7,2170,0,1976,0.0,98042,47.3694,-122.065,2840,49500,8,summer,0,0
2015-01-22,500000,4,2.0,1980,4500,2.0,0,0,4,7,1980,0,1910,0.0,98107,47.6728,-122.37899999999999,1550,2541,1,winter,0,0
2014-12-23,1720000,4,2.5,3070,7207,2.0,0,0,4,10,2670,400,1927,0.0,98112,47.6325,-122.29,3190,7523,12,winter,0,1
2014-10-01,1680000,5,3.5,5170,7197,3.0,1,4,3,11,3520,1650,1998,0.0,98155,47.7561,-122.271,3020,12880,10,fall,0,1
2015-02-12,570000,2,2.0,1140,690,2.0,0,0,3,8,760,0,2014,0.0,98112,47.6205,-122.3,1480,1171,2,winter,0,0
2014-12-09,345000,3,2.25,1690,14615,2.0,0,0,4,7,1690,0,1979,0.0,98045,47.4492,-121.78,1390,11360,12,winter,0,0
2014-09-22,390000,3,1.5,1180,7700,1.0,0,0,4,7,1180,0,1959,0.0,98007,47.6133,-122.133,1510,8800,9,fall,0,0
2015-04-28,128000,3,1.0,1400,9690,1.0,0,0,3,7,1400,0,1969,0.0,98023,47.3201,-122.398,1280,9600,4,spring,0,0
2014-08-26,448500,3,1.75,1300,4800,2.0,0,1,4,7,1300,0,1912,0.0,98136,47.5457,-122.383,1300,4800,8,summer,0,0
2014-11-09,346000,3,1.75,1590,9636,1.5,0,0,4,6,1590,0,1953,0.0,98155,47.754,-122.321,1800,9975,11,fall,0,0
2014-09-03,779000,3,1.75,1990,5600,1.0,0,1,3,8,1330,660,1941,0.0,98199,47.65,-122.415,2630,6780,9,fall,0,1
2014-09-11,1850000,4,3.25,2910,1880,2.0,0,3,5,9,1830,1080,1914,0.0,98122,47.61600000000001,-122.28200000000001,3100,8200,9,fall,0,1
2015-02-18,799990,3,2.5,2850,21780,2.0,0,0,3,10,2850,0,1994,0.0,98053,47.6455,-122.04,3020,21798,2,winter,0,0
2014-10-10,1080000,3,2.5,2830,56628,2.0,0,0,3,11,2830,0,2001,0.0,98011,47.7409,-122.198,2830,16430,10,fall,0,0
2014-08-22,371000,2,1.5,1110,1189,3.0,0,0,3,8,1110,0,2000,0.0,98107,47.6711,-122.37700000000001,1420,1311,8,summer,0,0
2014-10-27,620000,4,2.5,1900,9775,1.0,0,0,5,7,1900,0,1967,0.0,98033,47.6856,-122.16799999999999,1990,10500,10,fall,0,0
2014-10-14,265000,3,1.0,1010,14948,1.0,0,0,5,6,1010,0,1969,0.0,98059,47.4772,-122.14399999999999,1510,9600,10,fall,0,0
2014-08-04,1000000,5,2.5,4670,15857,2.0,0,0,3,11,4670,0,1998,0.0,98074,47.63,-122.01100000000001,3810,14824,8,summer,0,0
2014-10-06,825000,3,2.5,3400,38400,1.0,0,4,3,8,1870,1530,1955,2015.0,98177,47.7611,-122.37200000000001,3400,24338,10,fall,1,1
2015-04-14,889000,4,3.5,4070,10976,2.0,0,0,3,10,4070,0,2004,0.0,98075,47.5805,-121.97,4080,10106,4,spring,0,0
2015-04-15,305000,3,2.25,1630,10962,1.0,0,0,4,8,1100,530,1977,0.0,98030,47.3801,-122.166,1830,8470,4,spring,0,1
2014-10-30,407000,2,2.5,1700,6635,2.0,0,0,4,8,1700,0,1976,0.0,98052,47.6655,-122.13,1700,6635,10,fall,0,0
2014-06-03,613000,5,2.5,2070,12000,1.0,0,0,4,7,1340,730,1967,0.0,98008,47.62600000000001,-122.104,2090,12000,6,summer,0,1
2014-12-01,1640000,3,3.5,4660,21164,2.0,1,4,3,12,4660,0,1975,1990.0,98166,47.4418,-122.354,3140,24274,12,winter,1,0
2015-02-10,645000,3,3.75,2050,6000,2.0,0,0,5,7,1550,500,1910,0.0,98103,47.6873,-122.33200000000001,1780,4000,2,winter,0,1
2014-06-18,1160000,4,3.5,4680,9700,2.0,0,0,3,10,3360,1320,2005,0.0,98006,47.5703,-122.165,2800,12343,6,summer,0,1
2014-09-29,610000,3,2.25,2320,38186,2.0,0,0,3,8,2320,0,1980,0.0,98053,47.6645,-122.068,2875,37523,9,fall,0,0
2015-03-18,450000,3,2.5,3800,13071,2.0,0,0,3,10,2730,1070,1994,0.0,98023,47.3076,-122.397,2980,11110,3,spring,0,1
2014-07-28,300000,3,2.0,720,7598,1.0,0,0,5,6,720,0,1947,0.0,98106,47.5483,-122.36,1080,7209,7,summer,0,0
2014-06-06,1120000,5,2.75,4400,18500,1.0,0,3,5,9,2250,2150,1963,0.0,98028,47.7424,-122.26299999999999,3290,19257,6,summer,0,1
2014-08-28,250000,3,2.5,1650,2802,2.0,0,0,3,7,1650,0,2004,0.0,98055,47.4328,-122.196,1490,2084,8,summer,0,0
2014-08-25,619000,3,2.5,2560,43608,2.0,0,0,3,9,2560,0,2002,0.0,98077,47.7614,-122.02600000000001,3000,54088,8,summer,0,0
2014-06-30,500000,4,3.0,3720,15048,3.0,0,0,3,7,3720,0,1979,2014.0,98059,47.5116,-122.14399999999999,2020,15180,6,summer,1,0
2014-11-07,465000,4,2.5,2590,16437,2.0,0,0,3,8,2590,0,1986,0.0,98038,47.3714,-122.059,2320,15625,11,fall,0,0
2014-12-12,322000,4,1.0,1750,68841,1.0,0,0,3,7,1750,0,1942,0.0,98058,47.4442,-122.081,1550,32799,12,winter,0,0
2015-01-28,276900,3,2.5,1620,7320,2.0,0,0,3,7,1620,0,1989,0.0,98038,47.3617,-122.054,1550,7686,1,winter,0,0
2014-10-29,480000,3,2.5,2450,28185,2.0,0,0,3,9,2450,0,1990,0.0,98058,47.4665,-122.12200000000001,2440,33541,10,fall,0,0
2015-04-08,925000,3,1.75,1610,10796,1.0,0,0,3,7,1070,540,1951,0.0,98004,47.6272,-122.208,1940,10796,4,spring,0,1
2015-03-18,326000,2,1.0,1210,7440,1.0,0,0,3,6,780,430,1940,0.0,98155,47.7376,-122.322,1070,7440,3,spring,0,1
2015-04-21,205000,3,1.0,1300,9880,1.0,0,0,4,7,1300,0,1959,0.0,98003,47.3352,-122.29700000000001,2140,9600,4,spring,0,0
2014-07-24,150000,2,1.0,850,54000,1.5,0,0,1,4,850,0,1950,0.0,98023,47.2959,-122.37700000000001,1550,14440,7,summer,0,0
2015-04-29,593567,3,2.5,1770,3205,2.0,0,0,3,9,1770,0,2005,0.0,98052,47.6658,-122.084,2120,4134,4,spring,0,0
2014-08-14,440000,3,2.5,2060,11231,2.0,0,0,3,8,2060,0,1987,0.0,98072,47.7571,-122.141,2140,10224,8,summer,0,0
2014-09-09,295000,2,1.75,1050,6500,1.5,0,2,4,6,1050,0,1925,0.0,98055,47.4727,-122.2,1320,10075,9,fall,0,0
2014-09-04,422500,3,2.0,1300,2250,2.0,0,0,3,7,1300,0,1988,0.0,98103,47.6923,-122.33200000000001,1300,4500,9,fall,0,0
2014-12-01,480000,3,1.0,1160,8800,1.0,0,0,4,7,1160,0,1959,0.0,98008,47.6112,-122.12799999999999,1750,8400,12,winter,0,0
2014-07-25,890900,4,2.5,3420,6233,2.0,0,0,3,9,3420,0,2006,0.0,98027,47.5416,-121.99799999999999,3350,5000,7,summer,0,0
2014-10-10,605000,4,1.5,1880,3500,1.0,0,0,4,7,1080,800,1926,0.0,98103,47.6835,-122.34700000000001,1690,3500,10,fall,0,1
2015-03-17,1680000,5,3.25,4560,19080,1.0,0,0,5,9,2490,2070,1963,0.0,98004,47.6291,-122.226,3390,20140,3,spring,0,1
2014-09-26,565000,4,2.5,2330,7936,2.0,0,0,3,9,2330,0,1987,0.0,98074,47.6269,-122.03,2460,8137,9,fall,0,0
2015-02-26,253750,4,1.0,1380,7110,1.5,0,0,3,6,1380,0,1939,0.0,98030,47.3846,-122.226,1430,7110,2,winter,0,0
2014-07-14,799950,6,2.75,3040,36721,1.0,0,3,4,9,1760,1280,1958,0.0,98166,47.4488,-122.35600000000001,2420,21075,7,summer,0,1
2014-09-29,850000,4,2.5,3180,11652,2.0,0,1,3,9,3180,0,1977,0.0,98040,47.567,-122.212,3110,15183,9,fall,0,0
2014-10-02,366000,3,2.5,1790,4065,2.0,0,0,3,8,1790,0,2009,0.0,98019,47.7344,-121.965,2480,4252,10,fall,0,0
2014-06-03,960000,4,3.0,4590,9150,2.0,0,0,3,10,3490,1100,1981,0.0,98177,47.7234,-122.37200000000001,2910,12348,6,summer,0,1
2014-07-03,255000,2,1.5,920,1598,2.0,0,0,3,7,920,0,1995,0.0,98133,47.7081,-122.34200000000001,1110,1598,7,summer,0,0
2014-07-01,260000,3,2.25,1920,9680,1.0,0,0,4,7,1300,620,1961,0.0,98031,47.412,-122.195,1500,9516,7,summer,0,1
2014-10-27,546200,3,2.5,2678,6607,2.0,0,0,3,9,2678,0,1998,0.0,98028,47.738,-122.235,2780,6607,10,fall,0,0
2015-04-19,280500,3,1.0,1220,4541,1.0,0,0,3,7,890,330,1952,0.0,98108,47.5387,-122.294,1670,3429,4,spring,0,1
2014-08-11,295000,3,1.75,1440,4000,1.0,0,0,4,7,1050,390,1979,0.0,98106,47.5329,-122.354,1560,4000,8,summer,0,1
